"airport_name","airport_id"
"J V Ranch","1712402013781295107"
"J Vining","1712401545357230082"
"J-22 Ranch","1712401940863320065"
"J-3 Cub Field","1712402244237328387"
"J-B","1712401675930107906"
"J-Bar Ranch","1712401599488917505"
"J-D Ranch","1712401418609557506"
"J. H. Hendrie Farms","1712401849217777665"
"J.R.'s STOLport","1712401605495160833"
"J5 Mike","1712402280912322562"
"Ja Aluni","1712401116946825217"
"Ja Field","1712402020102111234"
"Jaars-Townsend","1712402247584382977"
"Jabalpur Airport","1712402471262420994"
"Jabiru","1712402339489972225"
"Jacalon Ranch","1712401944956960770"
"Jacareacanga","1712402371710615553"
"Jacarepagua Roberto Marinho","1712402378572496899"
"Jack A Buell","1712402163543113730"
"Jack Brooks Regional Airport","1712401459109756930"
"Jack Fish Landing","1712402241473282050"
"Jack Poore","1712401921192034305"
"Jack W. Watson","1712401615989309441"
"Jackpot/Hayden Field","1712401806389739522"
"Jackrabbit Strip","1712401939630194690"
"Jacksboro Municipal","1712401806519762946"
"Jackson","1712401206717513729"
"Jackson","1712401980176531457"
"Jackson Co","1712401812429537281"
"Jackson County","1712401646783889409"
"Jackson County","1712401706334617601"
"Jackson County","1712402078038032386"
"Jackson County","1712402184682405890"
"Jackson County-Reynolds Field","1712401806851112963"
"Jackson Evers International Airport","1712401807111159809"
"Jackson Field","1712401496980127746"
"Jackson Field","1712401657227706369"
"Jackson Hole Airport","1712401806914027521"
"Jackson Mun","1712401806985330690"
"Jackson Municipal","1712401807048245250"
"Jackson Private","1712401439568494594"
"Jacksons International Airport","1712402556901720066"
"Jacksonville / Hunter Field","1712401808616914946"
"Jacksonville Executive at Craig","1712401808679829506"
"Jacksonville International Airport","1712401808742744065"
"Jacksonville Mun","1712401808809852930"
"Jacktown","1712401808939876353"
"Jacmel","1712401106352013313"
"Jacob Gust","1712402255117352962"
"Jacobi","1712402024313192451"
"Jacobina","1712402371773530114"
"Jacobus Field","1712401744955768834"
"Jacumba","1712401809137008641"
"Jadeweser Airport","1712402458952138754"
"Jaffna","1712402613415772162"
"Jaffrey Airport Silver Ranch","1712401809199923201"
"Jagdalpur","1712402471459553281"
"Jaguara","1712402379029676035"
"Jaguaruna Airport","1712401128904785922"
"Jahnsdorf","1712401024034603010"
"Jahrom Airport","1712402488777834497"
"Jaime Gonzalez Airport","1712402412701548547"
"Jaipur International Airport","1712402471526662146"
"Jakabszallas","1712401091483205634"
"Jake Arner Memorial","1712401863239335937"
"Jakes Bar","1712401922957836290"
"Jakolof Bay","1712401809262837761"
"Jaks Field","1712401960530411522"
"Jalalabad","1712402317708951553"
"Jalapeno Ranch","1712401492190232578"
"Jales","1712401133619183617"
"Jalgaon","1712402471589576706"
"Jam","1712402488777834498"
"James Brothers","1712402052398252034"
"James Clements Municipal","1712401456802889730"
"James H Easom Field","1712401988267343874"
"James Henion Private Field","1712401805676707842"
"James M. Cox International Airport","1712401614894596098"
"James R. Washburn Field - Morris Municipal","1712401957883805698"
"James T. Field Mem","1712402292836728834"
"James Tucker","1712401873024647169"
"Jameson Airport","1712401206784622593"
"Jamestown Municipal","1712401809581604865"
"Jamestown Regional Airport","1712401809644519426"
"Jamijarvi","1712401031622098946"
"Jamison Field","1712402074154106882"
"Jamnagar Airport","1712402471715405825"
"Jamshedpur","1712402471782514689"
"Jan Knipe","1712402238000398338"
"Jana","1712401645756284930"
"Janakpur Airport","1712402539298226177"
"Janauba","1712401146990624769"
"Jandakot","1712402346322493442"
"Jansen Vineyards","1712402085780717569"
"Janssen","1712401452449202179"
"Jantzen","1712401598390009859"
"Jantzen","1712401896420474882"
"Januaria","1712402371836444674"
"Japura","1712402484134739969"
"Jaque Airport","1712401104061923330"
"Jardim","1712402371966468098"
"Jardines del Rey Airport","1712402412441501697"
"Jarlsberg","1712401038261682178"
"Jarrett","1712401806138081281"
"Jask","1712402488844943361"
"Jasmine Hill","1712401720599445505"
"Jasna","1712401099494326274"
"Jasper Co","1712402083712925697"
"Jasper County Flying Club","1712401988137320450"
"Jasper County-Bell Field","1712401810886033411"
"Jasper Ridge Airstrip","1712402159793405954"
"Jatai","1712402372033576961"
"Jay Kay Ranch","1712402034354356225"
"Jay Schertz Farm","1712401886790352897"
"Jazan Airport","1712402582017212417"
"Jazz Ranch","1712402135336419330"
"Jbj Ranch","1712401618581389313"
"Jcj Farm","1712401883627847682"
"Jean","1712401811779420162"
"Jeberos/Bellavista","1712402372230709250"
"Jecan","1712401498221641729"
"Jefco Skypark","1712402262746791937"
"Jefferson City Memorial","1712401812752498690"
"Jefferson County International","1712402061382451201"
"Jefferson Landings","1712401952997441538"
"Jefferson Mun","1712401812492451841"
"Jefferson River","1712402211760832513"
"Jeffries Farm","1712401884789669889"
"Jeju International Airport","1712402511297052675"
"Jeki Airport","1712401050601324545"
"Jekyll Island","1712401812882522113"
"Jember Airport","1712402479676194817"
"Jena","1712401813138374657"
"Jenderal Besar Soedirman","1712402483941801986"
"Jenkins","1712402101651963906"
"Jenkins","1712402226503811073"
"Jenkins","1712402282921394177"
"Jenkins Creek Ranch","1712402250646224897"
"Jenkinson","1712401924258070530"
"Jennie'S Field","1712402278076973058"
"Jennings","1712401813331312641"
"Jennrich Field","1712401675993022466"
"Jenpeg","1712401016073814018"
"Jensen","1712401622150742018"
"Jensen Field","1712401939957350401"
"Jensens Strip","1712401747598180353"
"Jeongseok","1712402511297052674"
"Jequie","1712402372297818113"
"Jequitinhonha","1712402372364926978"
"Jeremiah Denton","1712401613657276418"
"Jeremias De Paula Martins","1712401137175953410"
"Jérémie","1712401106414927874"
"Jerez Airport","1712402601042575362"
"Jerger's Field","1712401955795042306"
"Jerome County","1712401814044344322"
"Jerry Phibbs","1712401410099314690"
"Jerry Tyler Memorial","1712401990007980033"
"Jersey Airport","1712402826620633089"
"Jersey Shore","1712401814178562050"
"Jerseyville Aviation Inc","1712401814304391169"
"Jerusalem","1712401094276612097"
"Jesenwang","1712401026567962625"
"Jessore Airport","1712402356162330626"
"Jesup-Wayne County","1712401814493134850"
"Jesus Teran Peredo International Airport","1712402524475555842"
"Jet Ag Inc","1712401615217557505"
"Jeter Field","1712402146166112258"
"Jetmore Municipal","1712401814560243714"
"Jett Airpark","1712401646976827394"
"Jetway","1712402077580853249"
"Jewell","1712402269625450497"
"Jewett Mesa","1712401428025769986"
"Jeypore","1712401179110604802"
"Jhansi","1712402471849623553"
"Jhihhang","1712402807163256833"
"Jhunju","1712402510894399490"
"Ji-Parana Airport","1712401128971894785"
"Jiagedaqi Airport","1712400987984560130"
"Jiamusi Dongjiao Airport","1712402397048406018"
"Jiansanjiang Wetland Airport","1712400987984560131"
"Jiayuguan Airport","1712402843481735170"
"Jicarilla Apache Nation","1712401634968535041"
"Jijel Ferhat Abbas Airport","1712402319915155457"
"Jijiga Airport","1712402426064601091"
"Jijoca de Jericoacoara Airport","1712401141240233985"
"Jiles Field","1712401711975956482"
"Jilin","1712401220768432129"
"Jim & Julie's","1712401667650551810"
"Jim & Peg","1712401637732581377"
"Jim Benson Field","1712401942679453697"
"Jim Finlay Farm","1712401601233747969"
"Jim Hogg County","1712401766711623681"
"Jim Kelly Field","1712401868150865921"
"Jim Pettijohn Memorial","1712401909338931202"
"Jim Sears","1712401501413507073"
"Jim's Airstrip","1712401748944551938"
"Jimma Airport","1712402426131709953"
"Jimmy Carter Regl","1712401420627017729"
"Jims","1712401715385925633"
"Jinan Yaoqiang International Airport","1712402397111320578"
"Jinchengjiang Airport","1712402396138242050"
"Jinchuan Airport","1712400981953150978"
"Jindabyne","1712401206914646017"
"Jindal Vijayanagar","1712402476928925697"
"Jindrichuv Hradec","1712401093374836738"
"Jingdezhen Airport","1712402843611758593"
"Jinggangshan Airport","1712402396981297154"
"Jining Qufu Airport","1712400983320494082"
"Jinja Airport","1712401077084160001"
"Jinjiang Airport","1712402399472713730"
"Jinka Airport","1712401069786071042"
"Jinnah International Airport","1712402553575636993"
"Jinzhouwan Airport","1712402397241344001"
"Jipijapa","1712401137628938242"
"Jiri","1712401182025646081"
"Jiroft Airport","1712402490384252930"
"Jiuhuashan Airport","1712400983387602945"
"Jiujiang Lushan Airport","1712400983450517505"
"Jiuzhai Huanglong Airport","1712402843548844033"
"Jiwani","1712401117466918914"
"Jixi Xingkaihu Airport","1712400988114583554"
"Jiyanklis Air Base","1712402423262806018"
"Jj & Pk","1712401736521023490"
"Jjs","1712401826090385409"
"JL Bar Ranch","1712402151178305537"
"Jls Farms","1712401784092819457"
"Jmj Landing","1712402163740246018"
"Jmk International Inc","1712402263724064769"
"Joao Monteiro","1712401140330070018"
"Joao Paulo II Airport","1712402569870508034"
"Joao Pereira Dos Santos Filho","1712401157476384770"
"Joao Pinheiro","1712401150429954050"
"Joao Silva","1712401140523008002"
"Joao Suassuna Airport","1712402365654040578"
"Joao Winckler Mun","1712401161867821057"
"Joaquin De Aguero","1712402413540409346"
"Jodhpur Airport","1712402471983841281"
"Joe Cimprich","1712402842181500929"
"Joe Vaughn Spraying","1712401840984358914"
"Joensuu Airport","1712402427704573953"
"Johan Adolf Pengel International Airport","1712402721519763458"
"Johan Pienaar","1712402590489706498"
"Johannisberg","1712401041675845634"
"Johary","1712401463824154626"
"John A. Osborne Airport","1712402531815587843"
"John B Connally Ranch","1712401685597978625"
"John Becker","1712401191785791489"
"John Bell Williams","1712402078482628610"
"John C Tune","1712401973947990018"
"John E. Rogers","1712401734956548097"
"John F. Kennedy International Airport","1712401984396001282"
"John F. Kennedy Memorial","1712401436062056449"
"John Farese Airpark","1712401436129165313"
"John Fields Ranch","1712402151245414401"
"John Glenn Columbus International Airport","1712401583105966082"
"John H Boylan State (Island Pond)","1712401805223723009"
"John H Hooks Jr Memorial","1712402079136940034"
"John Harris Field","1712401555834601473"
"John M. Foree","1712401979782266881"
"John Murtha Johnstown–Cambria County Airport","1712401815982112769"
"John Nichol's Field","1712401560603525121"
"John R Armstrong Memorial Field","1712401659761065986"
"John Reid","1712402186037166081"
"John Scharff","1712401572473405442"
"John Wayne Airport","1712402118815055873"
"John's","1712401614370308098"
"John'S Field","1712401437622337538"
"Johnnie Volk Field","1712401778631835650"
"Johns Landing","1712401807241183233"
"Johns Landing","1712402287870672898"
"Johnsen","1712401556547633154"
"Johnson","1712401432152965122"
"Johnson","1712401827382231042"
"Johnson","1712401890057715713"
"Johnson","1712402039651762177"
"Johnson","1712402210737422338"
"Johnson Airstrip","1712401650483265538"
"Johnson City","1712401815394910210"
"Johnson Co Executive","1712402006437068801"
"Johnson County","1712401511773437954"
"Johnson County","1712401965643268098"
"Johnson Creek","1712402285026934786"
"Johnson Field","1712401870617116673"
"Johnson Field","1712401928364294145"
"Johnson Field","1712401966284996609"
"Johnson Fox Field","1712401460334493697"
"Johnson Lake","1712401658276282369"
"Johnson Landing Strip","1712401938724225025"
"Johnson Memorial","1712402271638716417"
"Johnson Private Airstrip","1712401890313568258"
"Johnson Strip Yentna","1712402145646018561"
"Johnsons","1712401896802156546"
"Johnsons Aero Repair","1712402260733526018"
"Johnsons Landing","1712401458019237890"
"Johnston","1712401762244689921"
"Johnston","1712401772608815106"
"Johnston Atoll","1712402506653958146"
"Johnston Farm","1712401807371206657"
"Johnston Field","1712401873452466178"
"Johnston Rgnl","1712402147525066754"
"Johnstone Point","1712401777084137474"
"Johnstown Center","1712401810495963138"
"Joigny","1712402436831379458"
"Jokkmokk","1712402801274454017"
"Jolamtra Landing Area","1712401455636873217"
"Joliet Regl","1712401816233771009"
"Joliette","1712402300763963394"
"Jolly Field","1712401536083623938"
"Jolly Field","1712402241536196609"
"Jolo","1712402563658743810"
"Jomalig Community","1712401124702093314"
"Jomo Kenyatta International Airport","1712402509724188674"
"Jomsom Airport","1712401182218584065"
"Jones","1712401469033480193"
"Jones","1712401629222338561"
"Jones Farm Field","1712402234703675393"
"Jones Farms","1712402176935526401"
"Jones Field","1712401488633462786"
"Jones Landing","1712401462008020994"
"Jones Memorial","1712401504458571777"
"Jones/Ag-Viation","1712401478072205313"
"Jonesboro","1712401816678367233"
"Jonesboro Airport","1712401816745476097"
"Jonesville","1712401817458507777"
"Jönköping Airport","1712402801337368578"
"Joplin Regional Airport","1712401817722748930"
"Jordan","1712401817856966658"
"Jordan Field","1712401962409459714"
"Jordan Hill Farm","1712402087005454337"
"Jordan Private","1712401424489971714"
"Jordans","1712401433071517697"
"Jorge Chavez International Airport","1712402560076808193"
"Jorge Isaac","1712402404916920322"
"Jorge Newbery Airport","1712402323299958785"
"Jorge Wilstermann International Airport","1712402358985097218"
"Jorgensen - Stoller","1712401413446369282"
"Jorhat","1712402472050950146"
"Jos Airport","1712402546864750593"
"Jos Orno Imsula Airport","1712402486156394497"
"Jose Aponte De La Torre Airport","1712401170197708801"
"Jose Celestino Mutis","1712402405042749442"
"Jose De San Martin","1712401128124645377"
"Jose De San Martin Airport","1712402326617653249"
"Jose Joaquin De Olmedo International Airport","1712402419890585601"
"Jose L Chirinos Intl","1712402833599954946"
"Jose Maria Velasco Ibarra","1712402420276461569"
"Jose Marie Cordova Airport","1712402405109858305"
"Jose Marti International Airport","1712402412894486530"
"Jose Tadeo Monagas International Airport","1712402835625803777"
"Jose Vicente Faria Lima","1712402382259290113"
"Josefa Camejo International Airport","1712402835948765185"
"Joseph A Hardy Connellsville","1712401587220578306"
"Joseph Of Cupertino Stolport","1712401967782363138"
"Joseph Scott","1712401700206739457"
"Joseph State","1712401818121207810"
"Joseph Y Resnick","1712401655541596162"
"Josephine Ranch","1712402205603594242"
"Josephs Field","1712401955463692290"
"Joshkar-Ola Airport","1712400977041620993"
"Jouf Airport","1712402581757165569"
"Joy Farms","1712401620078755842"
"Jpm","1712401948719251457"
"Jr's","1712401612017303553"
"Jta Asbell Field","1712401531482472449"
"Jtj Ranch","1712401592740282369"
"Juan De Ayolas","1712402557493116930"
"Juan Gualberto Gomez Airport","1712402413796261889"
"Juan Henry White","1712402403620880386"
"Juan Jose Rondon","1712402405831278594"
"Juan Manuel Gálvez International Airport","1712402464912244737"
"Juan Mendoza Airport","1712402359186423809"
"Juan N. Alvarez International Airport","1712402524412641281"
"Juan Pablo Perez Alfonzo Airport","1712402834124242946"
"Juan Santamaria International Airport","1712402410566647810"
"Juana Azurduy De Padilla","1712402359836540930"
"Juancho E. Yrausquin Airport","1712401170264817665"
"Juanda International Airport","1712402485242036225"
"Juanjui","1712402559753846786"
"Juazeiro","1712401133870841858"
